1.012629604339599609e+01,9.450871467590332031e+00
1.017072677612304688e+01,9.283034324645996094e+00
9.330834388732910156e+00,7.260787010192871094e+00
1.088460445404052734e+01,7.194150447845458984e+00
7.374607086181640625e+00,7.798852443695068359e+00
3.292680978775024414e+00,8.752274513244628906e+00
9.861797332763671875e+00,9.171336174011230469e+00
8.531745910644531250e+00,7.676818847656250000e+00
6.922781467437744141e+00,7.342151641845703125e+00
8.403921127319335938e+00,7.537428379058837891e+00
9.025604248046875000e+00,7.427583217620849609e+00
9.845547676086425781e+00,3.218684673309326172e+00
1.063049507141113281e+01,8.199207305908203125e+00
9.796862602233886719e+00,8.265398025512695312e+00
7.407879829406738281e+00,7.643889427185058594e+00
6.742300510406494141e+00,1.092127704620361328e+01
6.283004283905029297e+00,1.074002170562744141e+01
7.141968250274658203e+00,7.454555034637451172e+00
7.023753166198730469e+00,7.484561443328857422e+00
9.795827865600585938e+00,7.310910224914550781e+00
6.149569988250732422e+00,8.171267509460449219e+00
9.810811996459960938e+00,6.868752002716064453e+00
5.256721019744873047e+00,8.796327590942382812e+00
3.464838027954101562e+00,1.479279518127441406e+01
1.033059215545654297e+01,8.609159469604492188e+00
7.092956542968750000e+00,7.557928085327148438e+00
6.348611831665039062e+00,1.006954860687255859e+01
7.242136001586914062e+00,7.585142612457275391e+00
5.451040744781494141e+00,9.396196365356445312e+00
6.855390071868896484e+00,7.152192115783691406e+00
7.340224266052246094e+00,7.367737770080566406e+00
7.298155784606933594e+00,7.627713680267333984e+00
1.026820850372314453e+01,9.252263069152832031e+00
1.032752990722656250e+01,2.818836927413940430e+00
6.027270317077636719e+00,1.013895797729492188e+01
7.111722469329833984e+00,7.433986663818359375e+00
8.878131866455078125e+00,9.349996566772460938e+00
1.090966320037841797e+01,7.442285537719726562e+00
7.083299636840820312e+00,7.585313320159912109e+00
9.246108055114746094e+00,7.801934242248535156e+00
8.330096244812011719e+00,7.036010265350341797e+00
1.013208866119384766e+01,2.760781288146972656e+00
7.124112606048583984e+00,7.784142971038818359e+00
9.862222671508789062e+00,6.985217571258544922e+00
9.281569480895996094e+00,7.458682537078857422e+00
7.230343818664550781e+00,7.448906898498535156e+00
7.460267066955566406e+00,7.364843368530273438e+00
7.293384075164794922e+00,1.017881870269775391e+01
6.963022232055664062e+00,7.333123683929443359e+00
9.364668846130371094e+00,8.590232849121093750e+00
1.020716190338134766e+01,6.346308708190917969e+00
7.221655368804931641e+00,7.769547462463378906e+00
1.102287673950195312e+01,8.145865440368652344e+00
6.933042049407958984e+00,7.845251083374023438e+00
6.244172096252441406e+00,1.048366832733154297e+01
9.902484893798828125e+00,2.942772388458251953e+00
1.012256908416748047e+01,9.335410118103027344e+00
5.139645576477050781e+00,8.709798812866210938e+00
9.538146018981933594e+00,3.466446876525878906e+00
7.138547420501708984e+00,7.769280910491943359e+00
1.033955860137939453e+01,2.686405420303344727e+00
9.662522315979003906e+00,6.854710102081298828e+00
7.190667152404785156e+00,1.021814918518066406e+01
1.145290851593017578e+01,6.449049472808837891e+00
1.019725513458251953e+01,9.461210250854492188e+00
-2.599470615386962891e+00,-6.799837946891784668e-01
9.766645431518554688e+00,7.024036407470703125e+00
7.002665996551513672e+00,7.700848102569580078e+00
7.146650791168212891e+00,7.595716476440429688e+00
1.007275867462158203e+01,6.954094409942626953e+00
9.998033523559570312e+00,6.838570594787597656e+00
7.215686798095703125e+00,7.313892841339111328e+00
7.093547821044921875e+00,7.582757472991943359e+00
7.247629165649414062e+00,7.602930068969726562e+00
7.614616870880126953e+00,7.606208324432373047e+00
7.224562168121337891e+00,7.861690521240234375e+00
7.143225193023681641e+00,7.416778087615966797e+00
9.713911056518554688e+00,6.884011745452880859e+00
1.019366645812988281e+01,9.500690460205078125e+00
8.706418037414550781e+00,7.511794567108154297e+00
7.079369068145751953e+00,7.800077915191650391e+00
1.039212989807128906e+01,6.291120529174804688e+00
7.262356281280517578e+00,1.030358219146728516e+01
9.572162628173828125e+00,9.484326362609863281e+00
7.051045894622802734e+00,7.470992565155029297e+00
9.616509437561035156e+00,7.254787445068359375e+00
7.114034175872802734e+00,7.736055850982666016e+00
7.120017528533935547e+00,8.170425415039062500e+00
1.005075645446777344e+01,9.013489723205566406e+00
7.282581806182861328e+00,7.643448352813720703e+00
9.706514358520507812e+00,7.053915500640869141e+00
7.278144359588623047e+00,7.443293571472167969e+00
8.881589889526367188e+00,9.250862121582031250e+00
7.235292434692382812e+00,7.256098747253417969e+00
9.699236869812011719e+00,7.351246833801269531e+00
5.253934860229492188e+00,9.175270080566406250e+00
7.097424030303955078e+00,7.796031475067138672e+00
5.787707805633544922e+00,9.667832374572753906e+00
7.049139499664306641e+00,7.327176094055175781e+00
9.915964126586914062e+00,9.476454734802246094e+00
6.960641860961914062e+00,7.552936077117919922e+00
1.064811992645263672e+01,8.972293853759765625e+00
7.110087871551513672e+00,7.654209613800048828e+00
1.025788688659667969e+01,5.807244300842285156e+00
1.066362190246582031e+01,8.865654945373535156e+00
7.268958568572998047e+00,7.563876628875732422e+00
9.539542198181152344e+00,7.080996036529541016e+00
1.086633396148681641e+01,7.416550636291503906e+00
9.064620971679687500e+00,9.273446083068847656e+00
7.754483222961425781e+00,7.744131088256835938e+00
1.029702568054199219e+01,8.501152992248535156e+00
1.000360393524169922e+01,9.142279624938964844e+00
7.316403865814208984e+00,7.641806602478027344e+00
9.738106727600097656e+00,7.222685337066650391e+00
8.997220039367675781e+00,7.577966690063476562e+00
5.605884075164794922e+00,9.113887786865234375e+00
7.119603633880615234e+00,8.586874961853027344e+00
9.491449356079101562e+00,6.941080570220947266e+00
9.587306022644042969e+00,7.079907894134521484e+00
7.280304431915283203e+00,7.329363822937011719e+00
9.901391983032226562e+00,7.035547733306884766e+00
6.966193199157714844e+00,7.371767044067382812e+00
6.837492942810058594e+00,6.928368568420410156e+00
9.579576492309570312e+00,7.147154808044433594e+00
9.163576126098632812e+00,9.514680862426757812e+00
